번호	단어	chi-square
6775	흉곽	4.751451014
6776	공용	1.186894124
6777	청취자	1.186894124
6778	싱크로	2.37443365
6779	바닥면	21.91032406
6780	그라인딩	1.186894124
6781	마이닝	2.37443365
6782	파업	1.186894124
6783	내방	1.186894124
6784	이용률	1.186894124
6785	산도	1.186894124
6786	이질성	1.186894124
6787	효험	1.186894124
6788	대각	1.186894124
6789	계층	0.367845834
6790	어시	5.940929907
6791	마일	1.186894124
6792	리프	3.568008385
6793	미스	0.014675848
6794	뿔	2.37443365
6795	부속물	1.186894124
6796	치료기	1.186894124
6797	편광	9.262310266
6798	압맥	1.186894124
6799	코트	4.357710439
6800	렌즈	10.12422621
6801	오픈	1.177161637
6802	돈독	1.186894124
6803	콜리	0.186027714
6804	유모차	1.186894124
6805	패턴	31.49515291
6806	흉부	31.07038055
6807	즉각적	7.131056312
6808	역수	2.37443365
6809	고독	1.186894124
6810	웃기	1.186894124
6811	둥지	1.186894124
6812	지름	5.159065945
6813	모집단	1.186894124
6814	분포도	3.562619104
6815	반영	23.11046144
6816	권리	7.131056312
6817	지구력	4.751451014
6818	입	3.587881685
6819	호가	0.014675848
6820	보건	22.66186456
6821	극대화	8.070751697
6822	웨이크	5.940929907
6823	원래	0.186027714
6824	계합	0.822314939
6825	염료	0.186027714
6826	강직	0.530115673
6827	글루	10.70532589
6828	게	0.693616159
6829	앞	5.028404246
6830	입사	3.392866881
6831	시각적	14.00534017
6832	해이	1.186894124
6833	소프트웨어	28.79995577
6834	레이트	26.47074742
6835	보편	1.186894124
6836	타입	8.749579965
6837	문턱	2.125665571
6838	인디케이터	3.562619104
6839	요동	1.335974771
6840	편리함	0.186027714
6841	식단	25.06101479
6842	그래피	14.28544214
6843	규모	3.562619104
6844	시온	0.014675848
6845	연재	0.058799314
6846	섬	0.00604247
6847	편의점	1.186894124
6848	안전과	0.530115673
6849	셈	2.37443365
6850	복위	1.186894124
6851	편집	2.368800423
6852	제	14.09003895
6853	복구	0.186027714
6854	수변	1.186894124
6855	견고	3.568008385
6856	마케팅	2.37443365
6857	도중	0.350692817
6858	리스트	19.36665601
6859	틸트	0.530115673
6860	심	164.5633537
6861	포토	13.75009976
6862	헬스클럽	2.37443365
6863	조립체	14.22346554
6864	구조	124.0304727
6865	재봉	0.186027714
6866	거부감	0.530115673
6867	베리	0.186027714
6868	온도센서	1.186894124
6869	콘트롤	3.960982799
6870	발한	1.186894124
6871	복부	17.29358575
6872	한지	0.186027714
6873	보람	1.186894124
6874	중력	2.336365564
6875	커브	2.37443365
6876	연소	4.714641259
6877	양방향	3.42342402
6878	하한	8.321830758
6879	전자기	1.541840497
6880	증례	1.186894124
6881	부지	1.186894124
6882	태양광	9.262310266
6883	상사	1.186894124
6884	단속	2.794756236
6885	라	3.142824046
6886	성질	0.908120083
6887	접합부	2.794756236
6888	태아	25.06101479
6889	스위칭	15.39109275
6890	서모	3.562619104
6891	중독	2.37443365
6892	포트	5.130931547
6893	음도	3.562619104
6894	달력	1.186894124
6895	공과	3.568008385
6896	진척	2.37443365
6897	솜씨	1.186894124
6898	호르몬	2.37443365
6899	놀이	2.37443365
6900	탈지	0.693616159
6901	겸	2.37443365
6902	건강진단	1.186894124
6903	쉬	69.50264067
6904	이자	0.530115673
6905	텐트	0.066322854
6906	체중	69.92320319
6907	베	6.0604883
6908	피하	9.07256672
6909	귓속	2.37443365
6910	중배엽	1.186894124
6911	제공	287.6979845
6912	회수	5.591519739
6913	대표적	4.751451014
6914	결과	353.0901254
6915	대의	3.374649288
6916	원화	1.186894124
6917	위급	28.01909953
6918	튜브	18.7919676
6919	고주파	0.376030494
6920	선정	20.53692439
6921	혈색	1.186894124
6922	가세	10.70532589
6923	과	9.361876917
6924	녹색	0.044075479
6925	방해	4.771308149
6926	코발트	4.357710439
6927	반도덕	1.186894124
6928	대조	5.940929907
6929	단차	3.568008385
6930	해석	96.96303203
6931	분광법	0.014675848
6932	만큼	8.070751697
6933	대규모	3.562619104
6934	포장	15.12887893
6935	개조	1.186894124
6936	경선	1.186894124
6937	교질	1.186894124
6938	입원	3.562619104
6939	조종	0.186027714
6940	유해	0.557972244
6941	역	0.535684594
6942	총량	2.009551281
6943	항진증	1.186894124
6944	푸시	3.42342402
6945	탈거	0.014675848
6946	에너지원	1.186894124
6947	구성	42.14658693
6948	지역별	5.635347313
6949	비디오	16.11001499
6950	장년층	2.37443365
6951	관여	7.131056312
6952	건	1.381979284
6953	인의	35.95396023
6954	레인	0.186027714
6955	아웃풋	2.37443365
6956	인텔	1.186894124
6957	진단서	1.186894124
