,0,1,2,3,4,5
4332,제삼자,5.2111560428565474e-06,2,0,383792,378909
4333,의욕적,2.6055780214282737e-06,1,0,383792,378909
4334,사방위,2.6055780214282737e-06,1,0,383792,378909
4335,중증도,2.6055780214282737e-06,1,0,383792,378909
4336,순수,2.4712656933639187e-06,5,4,383792,378909
4337,조우,7.81673406428482e-06,3,0,383792,378909
4338,박스,-0.0003329366060181828,12,138,383792,378909
4339,박자,1.0422312085713095e-05,4,0,383792,378909
4340,양팔,5.2111560428565474e-06,2,0,383792,378909
4341,식과,1.0422312085713095e-05,4,0,383792,378909
4342,퍼프,5.043265632776103e-06,7,5,383792,378909
4343,구현,0.00021340883880717912,168,85,383792,378909
4344,관상,-5.3118902889048136e-06,1,3,383792,378909
4345,중의,0.00014463640208337193,94,38,383792,378909
4346,에어컨,-2.6425139116459714e-05,1,11,383792,378909
4347,기대어,2.6055780214282737e-06,1,0,383792,378909
4348,관철,2.6055780214282737e-06,1,0,383792,378909
4349,스킬,2.6055780214282737e-06,1,0,383792,378909
4350,산재,2.6055780214282737e-06,1,0,383792,378909
4351,거시,-2.6727341854604514e-06,1,2,383792,378909
4352,정당,5.2111560428565474e-06,2,0,383792,378909
4353,송신기,7.776440365865514e-05,42,12,383792,378909
4354,바코드,9.627207446478177e-05,41,4,383792,378909
4355,혀,2.084462417142619e-05,8,0,383792,378909
4356,영양성,1.0422312085713095e-05,4,0,383792,378909
4357,착과,2.571999939412185e-06,2,1,383792,378909
4358,씨,-5.068121527770031e-05,16,35,383792,378909
4359,당질,1.3027890107141369e-05,5,0,383792,378909
4360,밀리파,7.81673406428482e-06,3,0,383792,378909
4361,증가,-9.42172581314376e-05,55,90,383792,378909
4362,플라자,2.6055780214282737e-06,1,0,383792,378909
4363,차수,2.504843775380007e-06,4,3,383792,378909
4364,피검사,0.0005211156042856548,200,0,383792,378909
4365,시크,2.6055780214282737e-06,1,0,383792,378909
4366,메커니즘,-2.8406245955408965e-06,6,7,383792,378909
4367,석,-5.281670015090334e-05,1,21,383792,378909
4368,전조,-1.0657358659825717e-05,3,7,383792,378909
4369,스포츠,0.0001589402593071247,61,0,383792,378909
4370,공동,-5.8665839752065575e-05,18,40,383792,378909
4371,대화,7.03170284965473e-05,28,1,383792,378909
4372,호스트,6.710704499882943e-05,45,19,383792,378909
4373,스위트,2.6055780214282737e-06,1,0,383792,378909
4374,탄력성,2.6055780214282737e-06,1,0,383792,378909
4375,이동,-0.001474812021061912,536,1088,383792,378909
4376,희생,-1.0590202495793539e-05,1,5,383792,378909
4377,점등,-7.433288596265131e-05,13,41,383792,378909
4378,측부,-8.482235421239658e-05,11,43,383792,378909
4379,버클,-7.951046392349176e-06,1,4,383792,378909
4380,학적,0.00024729486546157335,102,7,383792,378909
4381,병가,2.6055780214282737e-06,1,0,383792,378909
4382,탐지,6.443431081336897e-05,46,21,383792,378909
4383,연골,-5.446202616969169e-06,5,7,383792,378909
4384,손바닥,2.0710311843361833e-05,12,4,383792,378909
4385,의존성,-3.357808201608885e-08,1,1,383792,378909
4386,대발,5.2111560428565474e-06,2,0,383792,378909
4387,마이,2.6055780214282738e-05,10,0,383792,378909
4388,자동적,0.0001744058370256139,72,5,383792,378909
4389,안감,7.81673406428482e-06,3,0,383792,378909
4390,뇌증,1.563346812856964e-05,6,0,383792,378909
4391,논리,-5.8229324685856415e-05,5,27,383792,378909
4392,교합,5.4649982285961566e-05,23,2,383792,378909
4393,호출,6.774502855713511e-05,26,0,383792,378909
4394,콤퍼짓,2.6055780214282737e-06,1,0,383792,378909
4395,경동맥,1.3027890107141369e-05,5,0,383792,378909
4396,병원,0.000724317111875044,279,1,383792,378909
4397,접맥,2.6055780214282737e-06,1,0,383792,378909
4398,피부암,1.0422312085713095e-05,4,0,383792,378909
4399,어린이,1.8239046149997916e-05,7,0,383792,378909
4400,크레이,2.3416624110838375e-05,10,1,383792,378909
4401,노력,1.8239046149997916e-05,7,0,383792,378909
4402,의거,2.8493467825630567e-05,16,5,383792,378909
4403,인내,2.6055780214282737e-06,1,0,383792,378909
4404,용태,1.8239046149997916e-05,7,0,383792,378909
4405,실리콘,-0.0003328694498541506,10,136,383792,378909
4406,톤,-2.9165029465952345e-05,4,15,383792,378909
4407,사이트,0.00010662723038646268,47,6,383792,378909
4408,특허,-2.773468431508718e-06,4,5,383792,378909
4409,원인,3.6310201889915386e-05,19,5,383792,378909
4410,상관,0.000210984663571658,83,2,383792,378909
4411,감점,5.2111560428565474e-06,2,0,383792,378909
4412,슬링,2.6055780214282737e-06,1,0,383792,378909
4413,하기,-0.00042794622574217984,12,174,383792,378909
4414,분석기,9.613776213671742e-05,45,8,383792,378909
4415,저작근,9.119523074998957e-05,35,0,383792,378909
4416,명령,0.00017112869736386386,91,25,383792,378909
4417,윤곽선,2.6055780214282737e-06,1,0,383792,378909
4418,워드,-0.0001507005225524574,8,65,383792,378909
4419,베스트,7.81673406428482e-06,3,0,383792,378909
4420,진자,3.387251427856756e-05,13,0,383792,378909
4421,아,1.0254421675632651e-05,9,5,383792,378909
4422,필라멘트,-2.6458717198475803e-05,2,12,383792,378909
4423,설문지,2.4712656933639187e-06,5,4,383792,378909
4424,유기적,7.81673406428482e-06,3,0,383792,378909
4425,최상위,5.2111560428565474e-06,2,0,383792,378909
4426,적응,0.00012195849577688751,62,15,383792,378909
4427,프린트,-3.357808201608877e-07,10,10,383792,378909
4428,회복,7.380218998075663e-06,16,13,383792,378909
4429,호흡성,2.6055780214282737e-06,1,0,383792,378909
4430,카프,0.0001589402593071247,61,0,383792,378909
4431,방범,-7.951046392349176e-06,1,4,383792,378909
4432,온난,2.6055780214282737e-06,1,0,383792,378909
4433,감상,2.6055780214282737e-06,1,0,383792,378909
4434,점심,2.6055780214282738e-05,10,0,383792,378909
4435,통과,-0.0004354742694441465,79,243,383792,378909
4436,처방,0.0008389961228999041,322,0,383792,378909
4437,동영상,0.00011461185486082795,45,1,383792,378909
4438,다차원,2.6055780214282737e-06,1,0,383792,378909
4439,강요,1.3027890107141369e-05,5,0,383792,378909
4440,변,2.9185095172141773e-05,74,62,383792,378909
4441,목적과,2.6055780214282737e-06,1,0,383792,378909
4442,수,-0.00026013763945815366,2717,2781,383792,378909
4443,투석,3.113262392907493e-05,16,4,383792,378909
4444,입력,0.0017385781838420524,1119,446,383792,378909
4445,도로,-6.42799327791152e-05,28,52,383792,378909
4446,심화,2.6055780214282737e-06,1,0,383792,378909
4447,외압,1.0422312085713095e-05,4,0,383792,378909
4448,웹서버,0.0001302789010714137,50,0,383792,378909
4449,광학적,-2.6660185690572336e-05,8,18,383792,378909
4450,전파,3.476561011717531e-05,65,51,383792,378909
4451,실종,2.6055780214282737e-06,1,0,383792,378909
4452,렘,5.2111560428565474e-06,2,0,383792,378909
4453,직접적,1.0120109347568294e-05,13,9,383792,378909
4454,참가,2.084462417142619e-05,8,0,383792,378909
4455,인덕터,-9.023497874734965e-05,15,49,383792,378909
4456,탑재,7.578329681970586e-05,101,71,383792,378909
4457,활력,4.4294826364280654e-05,17,0,383792,378909
4458,직부,7.81673406428482e-06,3,0,383792,378909
4459,펄,-7.40642613065226e-05,5,33,383792,378909
4460,플라이,-0.00010035508809491795,2,40,383792,378909
4461,축상,1.0355155921680916e-05,6,2,383792,378909
4462,성명,5.2111560428565474e-06,2,0,383792,378909
4463,시인,2.074388992537792e-05,11,3,383792,378909
4464,동색,2.6055780214282737e-06,1,0,383792,378909
4465,불,-6.13721520195421e-05,20,43,383792,378909
4466,제이,4.165567026083629e-05,17,1,383792,378909
4467,스위치,-0.0003117361353204063,88,205,383792,378909
4468,유사,7.24860914517664e-05,42,14,383792,378909
4469,증과,2.6055780214282737e-06,1,0,383792,378909
4470,선행,-1.1026717562002695e-05,14,18,383792,378909
4471,복원력,-1.8608405052174895e-05,4,11,383792,378909
4472,저판,7.81673406428482e-06,3,0,383792,378909
4473,엔진,-0.00048106512863122793,22,204,383792,378909
4474,마사,-1.8541248888142715e-05,2,9,383792,378909
4475,강제적,2.6055780214282737e-06,1,0,383792,378909
4476,임신,9.380080877141786e-05,36,0,383792,378909
4477,도해,2.6055780214282737e-06,1,0,383792,378909
4478,고강도,-5.54558562543477e-05,1,22,383792,378909
4479,밴,5.2111560428565474e-06,2,0,383792,378909
4480,겸비,-7.951046392349176e-06,1,4,383792,378909
4481,격차,3.9083670321424105e-05,15,0,383792,378909
4482,습득,1.8239046149997916e-05,7,0,383792,378909
4483,계속,7.769724749462297e-05,44,14,383792,378909
4484,물질,-0.002173973001891644,58,881,383792,378909
4485,치유,-1.8910607790319694e-05,13,20,383792,378909
4486,엔트로피,5.177577960840458e-06,3,1,383792,378909
4487,외형,-3.4376185508808894e-05,2,15,383792,378909
4488,가야,2.6055780214282737e-06,1,0,383792,378909
4489,터치,1.4894750324215686e-05,28,22,383792,378909
4490,성분비,1.563346812856964e-05,6,0,383792,378909
4491,경기자,2.6055780214282737e-06,1,0,383792,378909
4492,병태,1.3027890107141369e-05,5,0,383792,378909
4493,삶,2.866135823571101e-05,11,0,383792,378909
4494,추구,-3.357808201608885e-08,1,1,383792,378909
4495,피팅,-4.2394388065190247e-05,5,21,383792,378909
4496,후라,5.2111560428565474e-06,2,0,383792,378909
4497,낮,-3.197207597947716e-05,9,21,383792,378909
4498,그때,2.6055780214282737e-06,1,0,383792,378909
4499,다기능,-2.138187348368361e-05,8,16,383792,378909
4500,소점,5.2111560428565474e-06,2,0,383792,378909
4501,실제,0.00010351798113479308,61,21,383792,378909
4502,무리,7.81673406428482e-06,3,0,383792,378909
4503,비장,5.2111560428565474e-06,2,0,383792,378909
4504,기원,7.81673406428482e-06,3,0,383792,378909
4505,국세,2.6055780214282738e-05,10,0,383792,378909
4506,체인,-0.00022967373716369175,2,89,383792,378909
4507,측정값,0.00017423794661553343,77,10,383792,378909
4508,회전수,-5.580514945033524e-06,9,11,383792,378909
4509,피해,-3.357808201608885e-08,1,1,383792,378909
4510,구두,1.0422312085713095e-05,4,0,383792,378909
4511,연관성,5.2111560428565474e-06,2,0,383792,378909
4512,메신저,1.3027890107141369e-05,5,0,383792,378909
4513,동제거,5.2111560428565474e-06,2,0,383792,378909
4514,다상,-2.350465741126224e-07,7,7,383792,378909
4515,인종,1.0422312085713095e-05,4,0,383792,378909
4516,나태,2.6055780214282737e-06,1,0,383792,378909
4517,다양,3.8264283977211305e-05,118,102,383792,378909
4518,개시일,5.2111560428565474e-06,2,0,383792,378909
4519,주위,3.767339087674837e-05,57,42,383792,378909
4520,자력계,0.00011725101096427232,45,0,383792,378909
4521,해운동,1.3027890107141369e-05,5,0,383792,378909
4522,자지,2.6055780214282737e-06,1,0,383792,378909
4523,핀,-0.000736593177517106,8,287,383792,378909
4524,집중,-3.042093087637434e-06,12,13,383792,378909
4525,해삼,5.2111560428565474e-06,2,0,383792,378909
4526,돌림,2.6055780214282737e-06,1,0,383792,378909
4527,채용,7.549460645738776e-05,31,2,383792,378909
4528,혈당값,1.8239046149997916e-05,7,0,383792,378909
4529,장려금,2.6055780214282737e-06,1,0,383792,378909
4530,대장,5.2111560428565474e-06,2,0,383792,378909
4531,내강,2.6055780214282738e-05,10,0,383792,378909
4532,결재,-3.357808201608885e-08,1,1,383792,378909
4533,이체,2.6055780214282737e-06,1,0,383792,378909
4534,이벤트,0.00035656125195148043,149,12,383792,378909
4535,텍스트,0.00023189644390711635,89,0,383792,378909
4536,순환,-0.00047000483298720915,7,185,383792,378909
4537,이동성,-1.0073424604826698e-07,3,3,383792,378909
4538,안정성,-9.808529089365058e-05,13,50,383792,378909
4539,전위,3.326810880227795e-05,31,18,383792,378909
4540,생산적,1.0422312085713095e-05,4,0,383792,378909
4541,끝단,-0.0002429366738449457,4,96,383792,378909
4542,안경알,5.2111560428565474e-06,2,0,383792,378909
4543,증후군,8.337849668570476e-05,32,0,383792,378909
4544,폐,-0.0002980702616549592,74,186,383792,378909
4545,정서적,1.563346812856964e-05,6,0,383792,378909
4546,텀,-5.3118902889048136e-06,1,3,383792,378909
4547,암중,2.6055780214282737e-06,1,0,383792,378909
4548,프리미엄,1.0422312085713095e-05,4,0,383792,378909
4549,토큰,1.0422312085713095e-05,4,0,383792,378909
4550,요리,0.00012242858892511278,48,1,383792,378909
4551,덤,1.0422312085713095e-05,4,0,383792,378909
4552,마지막,1.0086531265552205e-05,14,10,383792,378909
4553,기여,3.3637467704454935e-05,20,7,383792,378909
4554,아이콘,4.943882624310502e-05,21,2,383792,378909
4555,기한,-5.3118902889048136e-06,1,3,383792,378909
4556,아치형,-4.75719660260307e-05,2,20,383792,378909
4557,김,-0.00016105567847413832,2,63,383792,378909
4558,상변화,5.2111560428565474e-06,2,0,383792,378909
4559,마의,1.0422312085713095e-05,4,0,383792,378909
4560,요람,1.3027890107141369e-05,5,0,383792,378909
4561,고조,-2.6727341854604514e-06,1,2,383792,378909
4562,저장해,1.563346812856964e-05,6,0,383792,378909
4563,심실,1.8239046149997916e-05,7,0,383792,378909
4564,응급실,2.3450202192854464e-05,9,0,383792,378909
4565,문서화,1.0422312085713095e-05,4,0,383792,378909
4566,정신,0.0005159044482427982,198,0,383792,378909
4567,표면적,-1.0690936741841806e-05,4,8,383792,378909
4568,육시,2.6055780214282737e-06,1,0,383792,378909
4569,테,-9.885758678002063e-05,36,73,383792,378909
4570,적외선,0.00014006322959882108,73,19,383792,378909
4571,납,0.0001786768067720199,102,33,383792,378909
4572,초점,-7.396352706047434e-05,2,30,383792,378909
4573,손목시계,3.387251427856756e-05,13,0,383792,378909
4574,세대간,5.2111560428565474e-06,2,0,383792,378909
4575,동적,0.00011394029322050618,65,21,383792,378909
4576,한명,2.6055780214282737e-06,1,0,383792,378909
4577,불일치,2.4712656933639187e-06,5,4,383792,378909
4578,경유,2.2362191192512946e-06,12,11,383792,378909
4579,절전,-0.0002562331886082158,7,104,383792,378909
4580,채,-3.210638830754151e-05,13,25,383792,378909
4581,실금,2.6055780214282737e-06,1,0,383792,378909
4582,비상,1.7903265329837028e-05,17,10,383792,378909
4583,급변,1.563346812856964e-05,6,0,383792,378909
4584,매입,3.9083670321424105e-05,15,0,383792,378909
4585,합산,4.683324822167675e-05,20,2,383792,378909
4586,이내,3.0998311601010575e-05,20,8,383792,378909
4587,종합,0.00024485717785022556,96,2,383792,378909
4588,제한,-8.268686933919357e-05,26,57,383792,378909
4589,파크,5.2111560428565474e-06,2,0,383792,378909
4590,포가,-1.0590202495793539e-05,1,5,383792,378909
4591,안정적,-0.00010309497844441059,5,44,383792,378909
4592,기립,-4.499996608661852e-05,4,21,383792,378909
4593,이근,1.3027890107141369e-05,5,0,383792,378909
4594,인지의,1.0422312085713095e-05,4,0,383792,378909
4595,활동,0.0033895212250580234,1311,10,383792,378909
4596,동양,1.3027890107141369e-05,5,0,383792,378909
4597,시사,1.3027890107141369e-05,5,0,383792,378909
4598,일정표,5.2111560428565474e-06,2,0,383792,378909
4599,안락,1.0422312085713095e-05,4,0,383792,378909
4600,모임,5.2111560428565474e-06,2,0,383792,378909
4601,선관,2.6055780214282737e-06,1,0,383792,378909
4602,오프셋,-1.6170717440827063e-05,10,16,383792,378909
4603,단면적,-4.4932809922586344e-05,2,19,383792,378909
4604,천연,-0.00012143475884045678,1,47,383792,378909
4605,최소한,2.0643155679329656e-05,14,6,383792,378909
4606,트레이닝,0.0004455538416642348,171,0,383792,378909
4607,조치,7.806660639679994e-05,33,3,383792,378909
4608,클립,2.504843775380007e-06,4,3,383792,378909
4609,시리즈,7.81673406428482e-06,3,0,383792,378909
4610,일편,5.2111560428565474e-06,2,0,383792,378909
4611,다발성,5.2111560428565474e-06,2,0,383792,378909
4612,혈,0.0002996414724642515,115,0,383792,378909
4613,구진,2.6055780214282737e-06,1,0,383792,378909
4614,타방,-2.7063122674765403e-06,2,3,383792,378909
4615,돌연사,2.6055780214282737e-06,1,0,383792,378909
4616,비활동,7.816734064284821e-05,30,0,383792,378909
4617,부착물,2.6055780214282737e-06,1,0,383792,378909
4618,개략적,2.6055780214282737e-06,1,0,383792,378909
4619,담자,7.816734064284821e-05,30,0,383792,378909
4620,해유,5.2111560428565474e-06,2,0,383792,378909
4621,경부,-6.377626154887386e-05,13,37,383792,378909
4622,노이즈,0.00017837460403387513,111,42,383792,378909
4623,의,-0.0061061014265860235,759,3063,383792,378909
4624,관리자,0.0003280006279618177,135,9,383792,378909
4625,분리,-0.0012952683317727352,62,552,383792,378909
4626,광폭,-1.6789041008044384e-07,5,5,383792,378909
4627,결성,2.6055780214282737e-06,1,0,383792,378909
4628,변색,-7.135794903904607e-05,3,30,383792,378909
4629,땅두릅,1.3027890107141369e-05,5,0,383792,378909
4630,사용법,2.084462417142619e-05,8,0,383792,378909
4631,반응성,-0.00012410749302591722,2,49,383792,378909
4632,우울감,2.6055780214282737e-06,1,0,383792,378909
4633,약자,4.422767020024848e-05,19,2,383792,378909
4634,치화,2.3416624110838375e-05,10,1,383792,378909
4635,트리거,7.292260651797556e-05,29,1,383792,378909
4636,불변,5.2111560428565474e-06,2,0,383792,378909
4637,기마,2.6055780214282737e-06,1,0,383792,378909
4638,시험실,2.6055780214282737e-06,1,0,383792,378909
4639,탈락자,2.6055780214282737e-06,1,0,383792,378909
4640,코프,2.6055780214282737e-06,1,0,383792,378909
4641,지원,0.0009784213689404194,414,38,383792,378909
4642,사유,-7.951046392349176e-06,1,4,383792,378909
4643,루비듐,5.2111560428565474e-06,2,0,383792,378909
4644,기능도,-3.357808201608885e-08,1,1,383792,378909
4645,여과,-0.000601828325831363,3,231,383792,378909
4646,조로,-2.6425139116459714e-05,1,11,383792,378909
4647,모델링,-2.198627895997322e-05,26,34,383792,378909
4648,현대인,2.504843775380007e-06,4,3,383792,378909
4649,귀고리,2.6055780214282737e-06,1,0,383792,378909
4650,전날,1.8239046149997916e-05,7,0,383792,378909
4651,예측,0.00044126935954200207,220,50,383792,378909
4652,모니터링,0.0025800124000684055,1054,63,383792,378909
4653,팔,0.00013772627623352153,64,11,383792,378909
4654,전면적,5.2111560428565474e-06,2,0,383792,378909
4655,힌지,-0.0004435125377067173,4,172,383792,378909
4656,운전석,7.715999818236554e-06,6,3,383792,378909
4657,배드민턴,2.6055780214282737e-06,1,0,383792,378909
4658,문,1.810473382193356e-05,11,4,383792,378909
4659,활액,5.2111560428565474e-06,2,0,383792,378909
